#Wave,#Intensity
743.00362740547,1082
742.890883175872,1103
742.77813664968,1099
742.665387827341,1100
742.552636709308,1075
742.439883296027,1050
742.327127587949,1038
742.214369585524,1053
742.1016092892,1058
741.988846699427,1014
741.876081816655,1032
741.763314641333,1054
741.65054517391,1027
741.537773414836,1034
741.42499936456,994
741.312223023531,1016
741.199444392199,999
741.086663471014,997
740.973880260425,1017
740.861094760881,986
740.748306972831,1003
740.635516896725,981
740.522724533013,996
740.409929882143,959
740.297132944566,985
740.18433372073,981
740.071532211086,969
739.958728416082,966
739.845922336168,967
739.733113971792,974
739.620303323406,920
