Time(min),Time(h),Normalized PCE,,,
6405,106.75,0,,,
6406,106.76667,2.06E-04,,,
6407,106.78333,6.76E-04,,,
6408,106.8,6.95E-04,,,
6409,106.81667,7.64E-04,,,
6410,106.83333,9.47E-04,,,
6411,106.85,4.67E-04,,,
6412,106.86667,0,,,
6413,106.88333,7.43E-04,,,
6414,106.9,8.26E-04,,,
6415,106.91667,4.38E-04,,,
6416,106.93333,7.78E-04,,,
6417,106.95,4.38E-04,,,
6418,106.96667,-3.91E-04,,,
6419,106.98333,-4.12E-04,,,
6420,107,5.45E-04,,,
6421,107.01667,7.04E-04,,,
6422,107.03333,-1.65E-04,,,
6423,107.05,7.78E-04,,,
6424,107.06667,0.00104,,,
6425,107.08333,-2.06E-04,,,
6426,107.1,4.64E-04,,,
6427,107.11667,2.06E-04,,,
6428,107.13333,4.67E-04,,,
6429,107.15,3.31E-04,,,
6430,107.16667,8.76E-04,,,
6431,107.18333,2.10E-04,,,
6432,107.2,1.80E-04,,,
6433,107.21667,4.01E-04,,,
6434,107.23333,7.03E-04,,,
6435,107.25,6.01E-04,,,
6436,107.26667,9.84E-04,,,
6437,107.28333,4.01E-04,,,
6438,107.3,9.01E-04,,,
6439,107.31667,1.71E-04,,,
6440,107.33333,-1.80E-04,,,
6441,107.35,-1.91E-04,,,
6442,107.36667,0,,,
6443,107.38333,0,,,
6444,107.4,-2.01E-04,,,
6445,107.41667,9.66E-04,,,
6446,107.43333,-1.91E-04,,,
6447,107.45,2.10E-04,,,
6448,107.46667,5.44E-04,,,
6449,107.48333,7.86E-04,,,
6450,107.5,3.41E-04,,,
6451,107.51667,6.05E-04,,,
6452,107.53333,5.12E-04,,,
6453,107.55,9.16E-04,,,
6454,107.56667,0,,,
6455,107.58333,0,,,
6456,107.6,7.04E-04,,,
6457,107.61667,4.12E-04,,,
6458,107.63333,3.31E-04,,,
6459,107.65,3.52E-04,,,
6460,107.66667,3.11E-04,,,
6461,107.68333,0,,,
6462,107.7,2.06E-04,,,
6463,107.71667,3.52E-04,,,
6464,107.73333,3.91E-04,,,
6465,107.75,0,,,
6466,107.76667,5.73E-04,,,
6467,107.78333,0.00105,,,
6468,107.8,6.31E-04,,,
6469,107.81667,0.00117,,,
6470,107.83333,-4.51E-04,,,
6471,107.85,3.11E-04,,,
6472,107.86667,0,,,
6473,107.88333,0.00113,,,
6474,107.9,1.75E-04,,,
6475,107.91667,7.04E-04,,,
6476,107.93333,3.11E-04,,,
6477,107.95,5.57E-04,,,
6478,107.96667,1.65E-04,,,
6479,107.98333,5.84E-04,,,
6480,108,8.26E-04,,,
6481,108.01667,8.26E-04,,,
6482,108.03333,3.71E-04,,,
6483,108.05,0,,,
6484,108.06667,5.41E-04,,,
6485,108.08333,3.22E-04,,,
6486,108.1,6.83E-04,,,
6487,108.11667,3.61E-04,,,
6488,108.13333,0,,,
6489,108.15,1.71E-04,,,
6490,108.16667,2.01E-04,,,
6491,108.18333,6.44E-04,,,
6492,108.2,5.41E-04,,,
6493,108.21667,9.84E-04,,,
6494,108.23333,4.01E-04,,,
6495,108.25,6.55E-04,,,
6496,108.26667,3.41E-04,,,
6497,108.28333,8.05E-04,,,
6498,108.3,6.83E-04,,,
6499,108.31667,-1.91E-04,,,
6500,108.33333,3.82E-04,,,
6501,108.35,-1.80E-04,,,
6502,108.36667,1.61E-04,,,
6503,108.38333,8.98E-04,,,
6504,108.4,7.74E-04,,,
6505,108.41667,0,,,
6506,108.43333,8.50E-04,,,
6507,108.45,6.55E-04,,,
6508,108.46667,-2.01E-04,,,
6509,108.48333,3.22E-04,,,
6510,108.5,7.64E-04,,,
6511,108.51667,1.61E-04,,,
6512,108.53333,8.43E-04,,,
6513,108.55,4.67E-04,,,
6514,108.56667,5.57E-04,,,
6515,108.58333,1.76E-04,,,
6516,108.6,5.28E-04,,,
6517,108.61667,5.28E-04,,,
6518,108.63333,2.06E-04,,,
6519,108.65,-1.66E-04,,,
6520,108.66667,3.71E-04,,,
6521,108.68333,1.65E-04,,,
6522,108.7,6.76E-04,,,
6523,108.71667,9.34E-04,,,
6524,108.73333,7.04E-04,,,
6525,108.75,5.41E-04,,,
6526,108.76667,4.67E-04,,,
6527,108.78333,4.96E-04,,,
6528,108.8,2.06E-04,,,
6529,108.81667,2.16E-04,,,
6530,108.83333,-1.95E-04,,,
6531,108.85,4.38E-04,,,
6532,108.86667,4.38E-04,,,
6533,108.88333,6.22E-04,,,
6534,108.9,-1.96E-04,,,
6535,108.91667,-1.76E-04,,,
6536,108.93333,0,,,
6537,108.95,0,,,
6538,108.96667,6.61E-04,,,
6539,108.98333,1.86E-04,,,
6540,109,7.04E-04,,,
6541,109.01667,5.28E-04,,,
6542,109.03333,-1.95E-04,,,
6543,109.05,3.71E-04,,,
6544,109.06667,8.76E-04,,,
6545,109.08333,3.11E-04,,,
6546,109.1,1.76E-04,,,
6547,109.11667,3.71E-04,,,
6548,109.13333,0,,,
6549,109.15,7.04E-04,,,
6550,109.16667,8.32E-04,,,
6551,109.18333,3.52E-04,,,
6552,109.2,2.06E-04,,,
6553,109.21667,0.00102,,,
6554,109.23333,0.00118,,,
6555,109.25,7.21E-04,,,
6556,109.26667,7.21E-04,,,
6557,109.28333,9.08E-04,,,
6558,109.3,0,,,
6559,109.31667,0,,,
6560,109.33333,6.01E-04,,,
6561,109.35,7.57E-04,,,
6562,109.36667,-6.31E-04,,,
6563,109.38333,4.01E-04,,,
6564,109.4,8.41E-04,,,
6565,109.41667,6.83E-04,,,
6566,109.43333,3.61E-04,,,
6567,109.45,5.24E-04,,,
6568,109.46667,9.95E-04,,,
6569,109.48333,0.00105,,,
6570,109.5,7.21E-04,,,
6571,109.51667,8.50E-04,,,
6572,109.53333,6.83E-04,,,
6573,109.55,8.05E-04,,,
6574,109.56667,7.99E-04,,,
6575,109.58333,3.61E-04,,,
6576,109.6,5.12E-04,,,
6577,109.61667,7.06E-04,,,
6578,109.63333,1.86E-04,,,
6579,109.65,0,,,
6580,109.66667,0,,,
6581,109.68333,5.28E-04,,,
6582,109.7,8.76E-04,,,
6583,109.71667,3.91E-04,,,
6584,109.73333,0,,,
6585,109.75,5.57E-04,,,
6586,109.76667,4.38E-04,,,
6587,109.78333,0,,,
6588,109.8,3.52E-04,,,
6589,109.81667,1.76E-04,,,
6590,109.83333,0,,,
6591,109.85,3.11E-04,,,
6592,109.86667,4.67E-04,,,
6593,109.88333,6.95E-04,,,
6594,109.9,5.84E-04,,,
6595,109.91667,-1.86E-04,,,
6596,109.93333,7.36E-04,,,
6597,109.95,-6.47E-04,,,
6598,109.96667,3.91E-04,,,
6599,109.98333,7.04E-04,,,
6600,110,-1.95E-04,,,
6601,110.01667,4.99E-04,,,
6602,110.03333,-1.95E-04,,,
6603,110.05,3.71E-04,,,
6604,110.06667,1.95E-04,,,
6605,110.08333,6.61E-04,,,
6606,110.1,1.76E-04,,,
6607,110.11667,2.16E-04,,,
6608,110.13333,7.04E-04,,,
6609,110.15,2.06E-04,,,
6610,110.16667,5.57E-04,,,
6611,110.18333,0,,,
6612,110.2,8.53E-04,,,
6613,110.21667,8.53E-04,,,
6614,110.23333,0.00113,,,
6615,110.25,2.01E-04,,,
6616,110.26667,3.22E-04,,,
6617,110.28333,1.80E-04,,,
6618,110.3,7.51E-04,,,
6619,110.31667,3.41E-04,,,
6620,110.33333,0,,,
6621,110.35,5.41E-04,,,
6622,110.36667,1.80E-04,,,
6623,110.38333,0,,,
6624,110.4,5.12E-04,,,
6625,110.41667,5.73E-04,,,
6626,110.43333,2.21E-04,,,
6627,110.45,8.05E-04,,,
6628,110.46667,5.73E-04,,,
6629,110.48333,6.44E-04,,,
6630,110.5,0,,,
6631,110.51667,9.59E-04,,,
6632,110.53333,0,,,
6633,110.55,6.02E-04,,,
6634,110.56667,3.22E-04,,,
6635,110.58333,5.73E-04,,,
6636,110.6,0,,,
6637,110.61667,1.91E-04,,,
6638,110.63333,3.61E-04,,,
6639,110.65,7.74E-04,,,
6640,110.66667,9.84E-04,,,
6641,110.68333,-1.91E-04,,,
6642,110.7,6.83E-04,,,
6643,110.71667,6.83E-04,,,
6644,110.73333,8.43E-04,,,
6645,110.75,9.66E-04,,,
6646,110.76667,1.80E-04,,,
6647,110.78333,5.41E-04,,,
6648,110.8,7.86E-04,,,
6649,110.81667,3.91E-04,,,
6650,110.83333,5.57E-04,,,
6651,110.85,1.76E-04,,,
6652,110.86667,9.47E-04,,,
6653,110.88333,6.61E-04,,,
6654,110.9,6.22E-04,,,
6655,110.91667,0,,,
6656,110.93333,0,,,
6657,110.95,9.34E-04,,,
6658,110.96667,5.28E-04,,,
6659,110.98333,0,,,
6660,111,5.28E-04,,,
6661,111.01667,0.00117,,,
6662,111.03333,3.11E-04,,,
6663,111.05,7.53E-04,,,
6664,111.06667,9.44E-04,,,
6665,111.08333,0,,,
6666,111.1,7.04E-04,,,
6667,111.11667,8.79E-04,,,
6668,111.13333,8.60E-04,,,
6669,111.15,9.47E-04,,,
6670,111.16667,7.43E-04,,,
6671,111.18333,-1.86E-04,,,
6672,111.2,8.76E-04,,,
6673,111.21667,1.02E-04,,,
6674,111.23333,8.32E-04,,,
6675,111.25,0,,,
6676,111.26667,4.67E-04,,,
6677,111.28333,1.95E-04,,,
6678,111.3,6.81E-04,,,
6679,111.31667,1.86E-04,,,
6680,111.33333,3.22E-04,,,
6681,111.35,-4.01E-04,,,
6682,111.36667,5.41E-04,,,
6683,111.38333,3.82E-04,,,
6684,111.4,0.00105,,,
6685,111.41667,0,,,
6686,111.43333,9.01E-04,,,
6687,111.45,9.01E-04,,,
6688,111.46667,0,,,
6689,111.48333,0,,,
6690,111.5,1.71E-04,,,
6691,111.51667,2.01E-04,,,
6692,111.53333,4.83E-04,,,
6693,111.55,7.51E-04,,,
6694,111.56667,6.05E-04,,,
6695,111.58333,2.10E-04,,,
6696,111.6,2.01E-04,,,
6697,111.61667,0,,,
6698,111.63333,7.64E-04,,,
6699,111.65,5.73E-04,,,
6700,111.66667,9.66E-04,,,
6701,111.68333,8.05E-04,,,
6702,111.7,-2.10E-04,,,
6703,111.71667,-2.31E-04,,,
6704,111.73333,4.22E-04,,,
6705,111.75,5.12E-04,,,
6706,111.76667,0,,,
6707,111.78333,7.86E-04,,,
6708,111.8,7.03E-04,,,
6709,111.81667,8.05E-04,,,
6710,111.83333,8.84E-04,,,
6711,111.85,0,,,
6712,111.86667,3.22E-04,,,
6713,111.88333,9.01E-04,,,
6714,111.9,5.41E-04,,,
6715,111.91667,4.01E-04,,,
6716,111.93333,1.61E-04,,,
6717,111.95,2.01E-04,,,
6718,111.96667,-1.91E-04,,,
6719,111.98333,0,,,
6720,112,0,,,
6721,112.01667,-1.80E-04,,,
6722,112.03333,-2.01E-04,,,
6723,112.05,1.80E-04,,,
6724,112.06667,8.43E-04,,,
6725,112.08333,6.44E-04,,,
6726,112.1,6.01E-04,,,
6727,112.11667,7.51E-04,,,
6728,112.13333,9.16E-04,,,
6729,112.15,7.74E-04,,,
6730,112.16667,6.28E-04,,,
6731,112.18333,6.18E-04,,,
6732,112.2,-2.06E-04,,,
6733,112.21667,-1.95E-04,,,
6734,112.23333,0,,,
6735,112.25,7.78E-04,,,
6736,112.26667,0.001,,,
6737,112.28333,5.84E-04,,,
6738,112.3,5.57E-04,,,
6739,112.31667,4.96E-04,,,
6740,112.33333,8.26E-04,,,
6741,112.35,5.28E-04,,,
6742,112.36667,5.28E-04,,,
6743,112.38333,0.00102,,,
6744,112.4,5.28E-04,,,
6745,112.41667,3.91E-04,,,
6746,112.43333,1.76E-04,,,
6747,112.45,3.52E-04,,,
6748,112.46667,3.31E-04,,,
6749,112.48333,6.76E-04,,,
6750,112.5,0.00108,,,
6751,112.51667,8.43E-04,,,
6752,112.53333,0.00111,,,
6753,112.55,9.62E-04,,,
6754,112.56667,1.80E-04,,,
6755,112.58333,0,,,
6756,112.6,3.71E-04,,,
6757,112.61667,0,,,
6758,112.63333,1.91E-04,,,
6759,112.65,0,,,
6760,112.66667,3.63E-04,,,
6761,112.68333,0,,,
6762,112.7,3.41E-04,,,
6763,112.71667,6.63E-04,,,
6764,112.73333,6.44E-04,,,
6765,112.75,5.41E-04,,,
6766,112.76667,6.83E-04,,,
6767,112.78333,1.80E-04,,,
6768,112.8,9.66E-04,,,
6769,112.81667,5.73E-04,,,
6770,112.83333,5.73E-04,,,
6771,112.85,0,,,
6772,112.86667,3.41E-04,,,
6773,112.88333,-1.91E-04,,,
6774,112.9,0.00105,,,
6775,112.91667,-2.01E-04,,,
6776,112.93333,4.83E-04,,,
6777,112.95,6.83E-04,,,
6778,112.96667,1.80E-04,,,
6779,112.98333,-2.01E-04,,,
6780,113,1.80E-04,,,
6781,113.01667,0.00112,,,
6782,113.03333,6.01E-04,,,
6783,113.05,3.82E-04,,,
6784,113.06667,0,,,
6785,113.08333,5.41E-04,,,
6786,113.1,0,,,
6787,113.11667,1.95E-04,,,
6788,113.13333,1.95E-04,,,
6789,113.15,4.96E-04,,,
6790,113.16667,7.53E-04,,,
6791,113.18333,3.31E-04,,,
6792,113.2,-1.95E-04,,,
6793,113.21667,-5.86E-04,,,
6794,113.23333,3.91E-04,,,
6795,113.25,3.91E-04,,,
6796,113.26667,2.06E-04,,,
6797,113.28333,8.11E-04,,,
6798,113.3,6.95E-04,,,
6799,113.31667,9.33E-04,,,
6800,113.33333,6.61E-04,,,
6801,113.35,0,,,
6802,113.36667,3.91E-04,,,
6803,113.38333,5.86E-04,,,
6804,113.4,5.57E-04,,,
6805,113.41667,6.22E-04,,,
6806,113.43333,4.96E-04,,,
6807,113.45,0,,,
6808,113.46667,6.76E-04,,,
6809,113.48333,0.00108,,,
6810,113.5,9.27E-04,,,
6811,113.51667,0.001,,,
6812,113.53333,3.71E-04,,,
6813,113.55,1.76E-04,,,
6814,113.56667,1.76E-04,,,
6815,113.58333,5.57E-04,,,
6816,113.6,5.28E-04,,,
6817,113.61667,3.93E-04,,,
6818,113.63333,1.95E-04,,,
6819,113.65,0.001,,,
6820,113.66667,0.00103,,,
6821,113.68333,0,,,
6822,113.7,1.71E-04,,,
6823,113.71667,0,,,
6824,113.73333,5.12E-04,,,
6825,113.75,5.62E-04,,,
6826,113.76667,6.44E-04,,,
6827,113.78333,0.00108,,,
6828,113.8,7.03E-04,,,
6829,113.81667,3.80E-04,,,
6830,113.83333,2.01E-04,,,
6831,113.85,3.63E-04,,,
6832,113.86667,1.91E-04,,,
6833,113.88333,6.44E-04,,,
6834,113.9,3.82E-04,,,
6835,113.91667,1.61E-04,,,
6836,113.93333,8.43E-04,,,
6837,113.95,0,,,
6838,113.96667,6.02E-04,,,
6839,113.98333,0.00112,,,
6840,114,5.41E-04,,,
6841,114.01667,-6.63E-04,,,
6842,114.03333,3.61E-04,,,
6843,114.05,8.53E-04,,,
6844,114.06667,0,,,
6845,114.08333,5.41E-04,,,
6846,114.1,5.73E-04,,,
6847,114.11667,8.43E-04,,,
6848,114.13333,2.01E-04,,,
6849,114.15,3.61E-04,,,
6850,114.16667,6.55E-04,,,
6851,114.18333,2.21E-04,,,
6852,114.2,5.12E-04,,,
6853,114.21667,2.01E-04,,,
6854,114.23333,1.71E-04,,,
6855,114.25,1.50E-04,,,
6856,114.26667,2.11E-04,,,
6857,114.28333,5.24E-04,,,
6858,114.3,0.00105,,,
6859,114.31667,-2.01E-04,,,
6860,114.33333,7.03E-04,,,
6861,114.35,9.08E-04,,,
6862,114.36667,7.53E-04,,,
6863,114.38333,6.22E-04,,,
6864,114.4,-4.12E-04,,,
6865,114.41667,4.96E-04,,,
6866,114.43333,7.78E-04,,,
6867,114.45,3.31E-04,,,
6868,114.46667,3.91E-04,,,
6869,114.48333,4.96E-04,,,
6870,114.5,4.67E-04,,,
6871,114.51667,0.00113,,,
6872,114.53333,0.001,,,
6873,114.55,8.11E-04,,,
6874,114.56667,1.76E-04,,,
6875,114.58333,0,,,
6876,114.6,-1.76E-04,,,
6877,114.61667,8.76E-04,,,
6878,114.63333,0,,,
6879,114.65,0,,,
6880,114.66667,5.57E-04,,,
6881,114.68333,1.86E-04,,,
6882,114.7,4.96E-04,,,
6883,114.71667,6.87E-04,,,
6884,114.73333,7.78E-04,,,
6885,114.75,5.57E-04,,,
6886,114.76667,2.06E-04,,,
6887,114.78333,3.52E-04,,,
6888,114.8,7.03E-04,,,
6889,114.81667,6.44E-04,,,
6890,114.83333,-1.90E-04,,,
6891,114.85,1.80E-04,,,
6892,114.86667,6.83E-04,,,
6893,114.88333,3.41E-04,,,
6894,114.9,2.21E-04,,,
6895,114.91667,-1.91E-04,,,
6896,114.93333,2.01E-04,,,
6897,114.95,1.71E-04,,,
6898,114.96667,7.79E-04,,,
6899,114.98333,2.11E-04,,,
6900,115,3.41E-04,,,
6901,115.01667,9.08E-04,,,
6902,115.03333,4.51E-04,,,
6903,115.05,7.51E-04,,,
6904,115.06667,1.71E-04,,,
6905,115.08333,1.80E-04,,,
6906,115.1,0,,,
6907,115.11667,6.83E-04,,,
6908,115.13333,1.71E-04,,,
6909,115.15,6.83E-04,,,
6910,115.16667,5.41E-04,,,
6911,115.18333,1.80E-04,,,
6912,115.2,9.01E-04,,,
6913,115.21667,4.23E-04,,,
6914,115.23333,0.00106,,,
6915,115.25,3.41E-04,,,
6916,115.26667,7.57E-04,,,
6917,115.28333,8.43E-04,,,
6918,115.3,8.41E-04,,,
6919,115.31667,0,,,
6920,115.33333,3.03E-04,,,
6921,115.35,0,,,
6922,115.36667,4.12E-04,,,
6923,115.38333,3.52E-04,,,
6924,115.4,3.71E-04,,,
6925,115.41667,3.31E-04,,,
6926,115.43333,5.86E-04,,,
6927,115.45,0,,,
6928,115.46667,5.57E-04,,,
6929,115.48333,4.12E-04,,,
6930,115.5,6.76E-04,,,
6931,115.51667,3.33E-04,,,
6932,115.53333,3.52E-04,,,
6933,115.55,3.71E-04,,,
6934,115.56667,3.91E-04,,,
6935,115.58333,-1.95E-04,,,
6936,115.6,0,,,
6937,115.61667,-1.95E-04,,,
6938,115.63333,2.06E-04,,,
6939,115.65,4.96E-04,,,
6940,115.66667,0,,,
6941,115.68333,3.71E-04,,,
6942,115.7,0.00103,,,
6943,115.71667,7.78E-04,,,
6944,115.73333,0,,,
6945,115.75,1.76E-04,,,
6946,115.76667,5.28E-04,,,
6947,115.78333,2.06E-04,,,
6948,115.8,9.47E-04,,,
6949,115.81667,1.86E-04,,,
6950,115.83333,4.67E-04,,,
6951,115.85,8.80E-04,,,
6952,115.86667,0,,,
6953,115.88333,7.74E-04,,,
6954,115.9,8.05E-04,,,
6955,115.91667,9.01E-04,,,
6956,115.93333,3.20E-04,,,
6957,115.95,9.08E-04,,,
6958,115.96667,0.00111,,,
6959,115.98333,7.21E-04,,,
6960,116,1.71E-04,,,
6961,116.01667,2.11E-04,,,
6962,116.03333,9.84E-04,,,
6963,116.05,7.21E-04,,,
6964,116.06667,0,,,
6965,116.08333,1.71E-04,,,
6966,116.1,1.71E-04,,,
6967,116.11667,7.21E-04,,,
6968,116.13333,2.01E-04,,,
6969,116.15,8.53E-04,,,
6970,116.16667,5.73E-04,,,
6971,116.18333,1.61E-04,,,
6972,116.2,4.01E-04,,,
6973,116.21667,3.22E-04,,,
6974,116.23333,3.22E-04,,,
6975,116.25,-2.01E-04,,,
6976,116.26667,8.05E-04,,,
6977,116.28333,5.44E-04,,,
6978,116.3,7.43E-04,,,
6979,116.31667,1.95E-04,,,
6980,116.33333,0.00109,,,
6981,116.35,5.86E-04,,,
6982,116.36667,1.76E-04,,,
6983,116.38333,2.16E-04,,,
6984,116.4,0,,,
6985,116.41667,3.52E-04,,,
6986,116.43333,7.78E-04,,,
6987,116.45,7.78E-04,,,
6988,116.46667,0,,,
6989,116.48333,7.04E-04,,,
6990,116.5,9.34E-04,,,
6991,116.51667,1.86E-04,,,
6992,116.53333,2.06E-04,,,
6993,116.55,-1.86E-04,,,
6994,116.56667,1.86E-04,,,
6995,116.58333,0,,,
6996,116.6,5.84E-04,,,
6997,116.61667,4.67E-04,,,
6998,116.63333,9.55E-04,,,
6999,116.65,8.51E-04,,,
7000,116.66667,4.38E-04,,,
7001,116.68333,8.41E-04,,,
7002,116.7,8.60E-04,,,
7003,116.71667,2.16E-04,,,
7004,116.73333,1.76E-04,,,
7005,116.75,9.34E-04,,,
7006,116.76667,7.03E-04,,,
7007,116.78333,6.55E-04,,,
7008,116.8,1.80E-04,,,
7009,116.81667,6.37E-04,,,
7010,116.83333,7.51E-04,,,
7011,116.85,2.01E-04,,,
7012,116.86667,3.82E-04,,,
7013,116.88333,7.24E-04,,,
7014,116.9,7.21E-04,,,
7015,116.91667,5.41E-04,,,
7016,116.93333,5.73E-04,,,
7017,116.95,3.61E-04,,,
7018,116.96667,-1.91E-04,,,
7019,116.98333,5.12E-04,,,
7020,117,0,,,
7021,117.01667,6.01E-04,,,
7022,117.03333,3.61E-04,,,
7023,117.05,-2.01E-04,,,
7024,117.06667,0,,,
7025,117.08333,3.41E-04,,,
7026,117.1,8.05E-04,,,
7027,117.11667,3.82E-04,,,
7028,117.13333,4.83E-04,,,
7029,117.15,5.12E-04,,,
7030,117.16667,9.66E-04,,,
7031,117.18333,3.22E-04,,,
7032,117.2,1.91E-04,,,
7033,117.21667,3.61E-04,,,
7034,117.23333,4.01E-04,,,
7035,117.25,7.51E-04,,,
7036,117.26667,3.41E-04,,,
7037,117.28333,8.05E-04,,,
7038,117.3,8.53E-04,,,
7039,117.31667,8.05E-04,,,
7040,117.33333,0,,,
7041,117.35,2.10E-04,,,
7042,117.36667,5.84E-04,,,
7043,117.38333,0.00117,,,
7044,117.4,0,,,
7045,117.41667,4.67E-04,,,
7046,117.43333,0,,,
7047,117.45,-2.06E-04,,,
7048,117.46667,5.28E-04,,,
7049,117.48333,3.91E-04,,,
7050,117.5,0,,,
7051,117.51667,0.00102,,,
7052,117.53333,1.86E-04,,,
7053,117.55,4.12E-04,,,
7054,117.56667,3.52E-04,,,
7055,117.58333,1.95E-04,,,
7056,117.6,7.30E-04,,,
7057,117.61667,9.47E-04,,,
7058,117.63333,0,,,
7059,117.65,9.34E-04,,,
7060,117.66667,3.71E-04,,,
7061,117.68333,5.84E-04,,,
7062,117.7,7.43E-04,,,
7063,117.71667,7.04E-04,,,
7064,117.73333,7.04E-04,,,
7065,117.75,0,,,
7066,117.76667,1.86E-04,,,
7067,117.78333,4.67E-04,,,
7068,117.8,8.11E-04,,,
7069,117.81667,7.43E-04,,,
7070,117.83333,9.34E-04,,,
7071,117.85,3.91E-04,,,
7072,117.86667,3.33E-04,,,
7073,117.88333,1.56E-04,,,
7074,117.9,5.84E-04,,,
7075,117.91667,8.32E-04,,,
7076,117.93333,8.76E-04,,,
7077,117.95,0,,,
7078,117.96667,5.28E-04,,,
7079,117.98333,2.06E-04,,,
7080,118,0,,,
7081,118.01667,5.28E-04,,,
7082,118.03333,3.91E-04,,,
7083,118.05,-1.95E-04,,,
7084,118.06667,5.73E-04,,,
7085,118.08333,4.51E-04,,,
7086,118.1,-1.91E-04,,,
7087,118.11667,0,,,
7088,118.13333,5.41E-04,,,
7089,118.15,2.01E-04,,,
7090,118.16667,5.70E-04,,,
7091,118.18333,3.61E-04,,,
7092,118.2,5.73E-04,,,
7093,118.21667,1.71E-04,,,
7094,118.23333,0,,,
7095,118.25,6.01E-04,,,
7096,118.26667,0,,,
7097,118.28333,5.62E-04,,,
7098,118.3,9.16E-04,,,
7099,118.31667,1.71E-04,,,
7100,118.33333,1.71E-04,,,
7101,118.35,-2.10E-04,,,
7102,118.36667,9.16E-04,,,
7103,118.38333,5.73E-04,,,
7104,118.4,4.22E-04,,,
7105,118.41667,9.66E-04,,,
7106,118.43333,1.61E-04,,,
7107,118.45,4.21E-04,,,
7108,118.46667,1.95E-04,,,
7109,118.48333,5.89E-04,,,
7110,118.5,5.57E-04,,,
7111,118.51667,1.65E-04,,,
7112,118.53333,1.95E-04,,,
7113,118.55,3.82E-04,,,
7114,118.56667,4.99E-04,,,
7115,118.58333,7.78E-04,,,
7116,118.6,9.01E-04,,,
7117,118.61667,7.30E-04,,,
7118,118.63333,3.31E-04,,,
7119,118.65,2.16E-04,,,
7120,118.66667,5.28E-04,,,
7121,118.68333,5.57E-04,,,
7122,118.7,6.61E-04,,,
7123,118.71667,1.86E-04,,,
7124,118.73333,3.52E-04,,,
7125,118.75,8.11E-04,,,
7126,118.76667,5.57E-04,,,
7127,118.78333,0,,,
7128,118.8,3.91E-04,,,
7129,118.81667,0,,,
7130,118.83333,3.91E-04,,,
7131,118.85,4.12E-04,,,
7132,118.86667,3.71E-04,,,
7133,118.88333,0.00102,,,
7134,118.9,0.00102,,,
7135,118.91667,1.95E-04,,,
7136,118.93333,9.55E-04,,,
7137,118.95,9.27E-04,,,
7138,118.96667,3.52E-04,,,
7139,118.98333,0.00109,,,
7140,119,0,,,
7141,119.01667,0,,,
7142,119.03333,1.76E-04,,,
7143,119.05,3.52E-04,,,
7144,119.06667,0,,,
7145,119.08333,6.76E-04,,,
7146,119.1,9.54E-04,,,
7147,119.11667,4.96E-04,,,
7148,119.13333,-2.26E-04,,,
7149,119.15,0,,,
7150,119.16667,3.82E-04,,,
7151,119.18333,6.83E-04,,,
7152,119.2,8.05E-04,,,
7153,119.21667,6.83E-04,,,
7154,119.23333,0,,,
7155,119.25,0,,,
7156,119.26667,8.05E-04,,,
7157,119.28333,-4.42E-04,,,
7158,119.3,5.41E-04,,,
7159,119.31667,4.01E-04,,,
7160,119.33333,0,,,
7161,119.35,3.82E-04,,,
7162,119.36667,3.41E-04,,,
7163,119.38333,0.00105,,,
7164,119.4,0,,,
7165,119.41667,7.03E-04,,,
7166,119.43333,7.21E-04,,,
7167,119.45,6.83E-04,,,
7168,119.46667,-2.21E-04,,,
7169,119.48333,1.91E-04,,,
7170,119.5,0.00105,,,
7171,119.51667,7.86E-04,,,
7172,119.53333,0.00111,,,
7173,119.55,6.01E-04,,,
7174,119.56667,3.82E-04,,,
7175,119.58333,0.00111,,,
7176,119.6,1.71E-04,,,
7177,119.61667,1.96E-04,,,
7178,119.63333,1.66E-04,,,
7179,119.65,0,,,
7180,119.66667,-1.96E-04,,,
7181,119.68333,7.04E-04,,,
7182,119.7,2.06E-04,,,
7183,119.71667,0.00116,,,
7184,119.73333,7.53E-04,,,
7185,119.75,7.04E-04,,,
7186,119.76667,7.78E-04,,,
7187,119.78333,0,,,
7188,119.8,8.26E-04,,,
7189,119.81667,8.26E-04,,,
7190,119.83333,0,,,
7191,119.85,7.78E-04,,,
7192,119.86667,1.76E-04,,,
7193,119.88333,0.00113,,,
7194,119.9,2.16E-04,,,
7195,119.91667,7.43E-04,,,
7196,119.93333,1.86E-04,,,
7197,119.95,0,,,
7198,119.96667,0.00111,,,
7199,119.98333,0,,,
7200,120,2.21E-04,,,
7201,120.01667,9.66E-04,,,
7202,120.03333,7.51E-04,,,
7203,120.05,-2.01E-04,,,
7204,120.06667,5.62E-04,,,
7205,120.08333,1.91E-04,,,
7206,120.1,5.73E-04,,,
7207,120.11667,-2.31E-04,,,
7208,120.13333,2.10E-04,,,
7209,120.15,2.01E-04,,,
7210,120.16667,5.41E-04,,,
7211,120.18333,0,,,
7212,120.2,4.21E-04,,,
7213,120.21667,3.22E-04,,,
7214,120.23333,3.61E-04,,,
7215,120.25,9.62E-04,,,
7216,120.26667,-8.84E-04,,,
7217,120.28333,6.44E-04,,,
7218,120.3,7.21E-04,,,
7219,120.31667,0,,,
7220,120.33333,6.01E-04,,,
7221,120.35,1.91E-04,,,
7222,120.36667,4.01E-04,,,
7223,120.38333,4.83E-04,,,
7224,120.4,1.86E-04,,,
7225,120.41667,5.57E-04,,,
7226,120.43333,0,,,
